,Tempo ,Suscetiveis,Infectados
13004,25.3984375,36.96871525330083,1857.5208839251334
13005,25.400390625,36.93137346032809,1857.5248413645752
13006,25.40234375,36.894069300246926,1857.5287581624564
13007,25.404296875,36.8568027360963,1857.5326343594859
13008,25.40625,36.81957373094869,1857.536469996336
13009,25.408203125,36.7823822479101,1857.5402651136415
13010,25.41015625,36.745228250120014,1857.5440197519997
13011,25.412109375,36.70811170075137,1857.5477339519714
13012,25.4140625,36.671032563010534,1857.5514077540797
13013,25.416015625,36.633990800137305,1857.555041198811
13014,25.41796875,36.59698637540486,1857.5586343266145
13015,25.419921875,36.56001925211974,1857.5621871779022
13016,25.421875,36.523089393621824,1857.5656997930491
13017,25.423828125,36.48619676328432,1857.5691722123936
13018,25.42578125,36.44934132451372,1857.5726044762368
13019,25.427734375,36.41252304074978,1857.5759966248431
13020,25.4296875,36.375741875465515,1857.5793486984398
13021,25.431640625,36.338997792167156,1857.5826607372173
13022,25.43359375,36.30229075439413,1857.5859327813293
13023,25.435546875,36.26562072571904,1857.5891648708928
13024,25.4375,36.22898766974764,1857.5923570459875
13025,25.439453125,36.19239155011881,1857.5955093466566
13026,25.44140625,36.155832330504545,1857.5986218129071
13027,25.443359375,36.11930997460989,1857.6016944847086
13028,25.4453125,36.08282444617298,1857.604727401994
13029,25.447265625,36.04637570896495,1857.60772060466
13030,25.44921875,36.00996372678998,1857.6106741325664
13031,25.451171875,35.97358846348519,1857.6135880255363
13032,25.453125,35.9372498829207,1857.6164623233565
13033,25.455078125,35.900947948999544,1857.6192970657771
13034,25.45703125,35.86468262565768,1857.6220922925118
13035,25.458984375,35.82845387686394,1857.6248480432373
13036,25.4609375,35.792261666620035,1857.6275643575946
13037,25.462890625,35.75610595896052,1857.6302412751877
13038,25.46484375,35.71998671795276,1857.6328788355845
13039,25.466796875,35.68390390769691,1857.6354770783164
13040,25.46875,35.647857492325905,1857.6380360428782
13041,25.470703125,35.61184743600543,1857.6405557687287
13042,25.47265625,35.575873702933876,1857.6430362952904
13043,25.474609375,35.53993625734235,1857.6454776619491
13044,25.4765625,35.50403506349462,1857.647879908055
13045,25.478515625,35.46817008568712,1857.6502430729217
13046,25.48046875,35.43234128824891,1857.6525671958264
13047,25.482421875,35.39654863554164,1857.6548523160104
13048,25.484375,35.36079209195956,1857.6570984726789
13049,25.486328125,35.32507162192946,1857.6593057050009
13050,25.48828125,35.28938718991067,1857.6614740521093
13051,25.490234375,35.25373876039503,1857.6636035531008
13052,25.4921875,35.21812629790687,1857.6656942470363
13053,25.494140625,35.18254976700297,1857.6677461729407
13054,25.49609375,35.14700913227256,1857.6697593698027
13055,25.498046875,35.11150435833728,1857.6717338765752
13056,25.5,35.07603540985115,1857.673669732175
13057,25.501953125,35.04060225150059,1857.6755669754834
13058,25.50390625,35.00520484800432,1857.6774256453455
13059,25.505859375,34.969843164113406,1857.6792457805705
13060,25.5078125,34.934517164611215,1857.6810274199318
13061,25.509765625,34.899226814313366,1857.6827706021672
13062,25.51171875,34.86397207806774,1857.6844753659786
13063,25.513671875,34.82875292075444,1857.6861417500322
13064,25.515625,34.79356930728577,1857.6877697929585
13065,25.517578125,34.75842120260622,1857.6893595333522
13066,25.51953125,34.72330857169242,1857.6909110097724
13067,25.521484375,34.68823137955314,1857.6924242607429
13068,25.5234375,34.65318959122924,1857.6938993247513
13069,25.525390625,34.61818317179369,1857.69533624025
13070,25.52734375,34.5832120863515,1857.6967350456557
13071,25.529296875,34.548276300039724,1857.6980957793496
13072,25.53125,34.513375778027424,1857.6994184796777
13073,25.533203125,34.47851048551565,1857.7007031849498
13074,25.53515625,34.44368038773742,1857.7019499334413
13075,25.537109375,34.4088854499577,1857.703158763391
13076,25.5390625,34.374125637473355,1857.7043297130033
13077,25.541015625,34.339400915613155,1857.7054628204469
13078,25.54296875,34.30471124973774,1857.7065581238548
13079,25.544921875,34.2700566052396,1857.7076156613252
13080,25.546875,34.23543694754305,1857.7086354709209
13081,25.548828125,34.20085224210419,1857.7096175906693
13082,25.55078125,34.1663024544109,1857.7105620585626
13083,25.552734375,34.13178754998283,1857.7114689125576
13084,25.5546875,34.097307494371336,1857.7123381905765
13085,25.556640625,34.062862253159494,1857.713169930506
13086,25.55859375,34.028451791962055,1857.7139641701974
13087,25.560546875,33.99407607642543,1857.7147209474674
13088,25.5625,33.95973507222766,1857.7154403000973
13089,25.564453125,33.9254287450784,1857.7161222658335
13090,25.56640625,33.891157060718896,1857.7167668823874
13091,25.568359375,33.85691998492196,1857.7173741874353
13092,25.5703125,33.82271748349193,1857.7179442186186
13093,25.572265625,33.78854952226467,1857.7184770135439
13094,25.57421875,33.75441606710753,1857.7189726097827
13095,25.576171875,33.72031708391934,1857.7194310448717
13096,25.578125,33.68625253863038,1857.7198523563127
13097,25.580078125,33.65222239720233,1857.7202365815726
13098,25.58203125,33.61822662562829,1857.7205837580836
13099,25.583984375,33.58426518993272,1857.7208939232432
13100,25.5859375,33.55033805617145,1857.7211671144141
